CLE;COMMUNE;DOMANIALITE;NATURE;NOMBRE;OBSERVATIONS;PROPRIETAIRE;QUARTIER;REALISATION;X_LONG;Y_LAT;GEOMETRIE
19379;;Espace ville;Arceau vélo;12;;;1;Réalisé;-0,561129742905569;44,8633636144148;POINT (-0.561129742905569 44.8633636144148)
19336;BORDEAUX;Voirie;Arceau vélo;6;;CUB;5;Réalisé;-0,572445361892433;44,8195933324231;POINT (-0.572445361892433 44.8195933324231)
19064;;;Arceau vélo;6;;;;Réalisé;-0,562167249330207;44,8637102098026;POINT (-0.562167249330207 44.8637102098026)
19378;;Etablissement public;Arceau vélo;20;;;4;Réalisé;-0,58002625504963;44,8363525378076;POINT (-0.58002625504963 44.8363525378076)
19324;;Voirie;Rack;;;;5;Réalisé;-0,562857840512229;44,8334860188402;POINT (-0.562857840512229 44.8334860188402)
8185;;Espace ville;Rack;;;;7;Réalisé;-0,544854739902213;44,842362345504;POINT (-0.544854739902213 44.842362345504)
8186;;Espace ville;Arceau vélo;28;;;7;Réalisé;-0,544691281726248;44,8428849407113;POINT (-0.544691281726248 44.8428849407113)
19049;;;Arceau vélo;4;;;6;Réalisé;-0,569217919404499;44,8308271350071;POINT (-0.569217919404499 44.8308271350071)
19373;;;Arceau vélo;6;;;7;Réalisé;-0,552665101148584;44,8422042707425;POINT (-0.552665101148584 44.8422042707425)
19043;;;Arceau vélo;10;;;8;Réalisé;-0,599484261467213;44,840167627521;POINT (-0.599484261467213 44.840167627521)
19042;;;Arceau vélo;30;;;;Réalisé;-0,567131984393656;44,8384595553843;POINT (-0.567131984393656 44.8384595553843)
19141;BORDEAUX;Voirie;Arceau vélo;4;;CUB;4;Réalisé;-0,567029211117205;44,8361536634007;POINT (-0.567029211117205 44.8361536634007)
19372;;;Arceau vélo;6;;;2;Réalisé;-0,57032026930916;44,8529118378501;POINT (-0.57032026930916 44.8529118378501)
20668;;;Arceau vélo;;;;;Réalisé;-0,566477474235884;44,8332782152937;POINT (-0.566477474235884 44.8332782152937)
19065;;;Arceau vélo;6;;;;Réalisé;-0,569914368052655;44,8249343875405;POINT (-0.569914368052655 44.8249343875405)
19070;;;Arceau vélo;12;;;;Réalisé;-0,571489845356743;44,8553779312237;POINT (-0.571489845356743 44.8553779312237)
19075;;;Arceau vélo;6;;;7;Réalisé;-0,562277108186236;44,8428193614373;POINT (-0.562277108186236 44.8428193614373)
19076;;;Arceau vélo;10;;;7;Réalisé;-0,563076434714253;44,8423323178236;POINT (-0.563076434714253 44.8423323178236)
19078;;;Arceau vélo;4;;;7;Réalisé;-0,563483458740996;44,843721396165;POINT (-0.563483458740996 44.843721396165)
19080;;;Arceau vélo;8;;;7;Réalisé;-0,562902380399984;44,8435714108901;POINT (-0.562902380399984 44.8435714108901)
19058;BORDEAUX;Voirie;Arceau vélo;4;;CUB;4;Réalisé;-0,569676770652856;44,8351866783793;POINT (-0.569676770652856 44.8351866783793)
19088;;;Arceau vélo;10;;;;Réalisé;-0,574671913098879;44,843714157714;POINT (-0.574671913098879 44.843714157714)
19091;;;Arceau vélo;10;;;;Réalisé;-0,583370351871903;44,8415188090726;POINT (-0.583370351871903 44.8415188090726)
19093;;;Arceau vélo;16;;;;Réalisé;-0,575082470139099;44,8354121445664;POINT (-0.575082470139099 44.8354121445664)
19095;;;Arceau vélo;6;;;;Réalisé;-0,573405267274533;44,8317462173047;POINT (-0.573405267274533 44.8317462173047)
19097;;;Arceau vélo;12;;;;Réalisé;-0,574328908291777;44,8334158533909;POINT (-0.574328908291777 44.8334158533909)
19099;;;Arceau vélo;8;;;;Réalisé;-0,572025513325496;44,8544892364387;POINT (-0.572025513325496 44.8544892364387)
19102;;;Arceau vélo;4;;;;Réalisé;-0,606971287696474;44,8395794410116;POINT (-0.606971287696474 44.8395794410116)
19106;;;Arceau vélo;4;;;;Réalisé;-0,600581482735468;44,8401616513658;POINT (-0.600581482735468 44.8401616513658)
19107;;;Arceau vélo;4;;;;Réalisé;-0,600559060371063;44,8400824583345;POINT (-0.600559060371063 44.8400824583345)
19110;;;Arceau vélo;4;;;;Réalisé;-0,599484288405619;44,8402551860661;POINT (-0.599484288405619 44.8402551860661)
19113;;;Arceau vélo;22;;;;Réalisé;-0,578111446438516;44,8330327588081;POINT (-0.578111446438516 44.8330327588081)
19114;;;Arceau vélo;6;;;;Réalisé;-0,586675617124043;44,8340116378268;POINT (-0.586675617124043 44.8340116378268)
19115;;;Arceau vélo;4;;;2;Réalisé;-0,571116310814067;44,8519580484139;POINT (-0.571116310814067 44.8519580484139)
19121;;;Arceau vélo;8;;;5;Réalisé;-0,572070353630364;44,8305516007863;POINT (-0.572070353630364 44.8305516007863)
19125;;;Rack;;;;2;Réalisé;-0,58525153548354;44,8498729342879;POINT (-0.58525153548354 44.8498729342879)
19126;;;Arceau vélo;6;;;7;Réalisé;-0,559829410213724;44,8435448890364;POINT (-0.559829410213724 44.8435448890364)
19105;BORDEAUX;Voirie;Arceau vélo;12;;CUB;4;Réalisé;-0,5854888100212;44,8342929820793;POINT (-0.5854888100212 44.8342929820793)
19138;;;Arceau vélo;6;;;;Réalisé;-0,585481500244405;44,8345864262586;POINT (-0.585481500244405 44.8345864262586)
19142;;Voirie;Arceau vélo;6;;;3;Réalisé;-0,588969019990771;44,8437960037482;POINT (-0.588969019990771 44.8437960037482)
19145;;;Arceau vélo;10;;;6;Réalisé;-0,568466839311269;44,8308614138189;POINT (-0.568466839311269 44.8308614138189)
19146;;Voirie;Arceau vélo;12;;;3;Réalisé;-0,57657389520771;44,8396530204599;POINT (-0.57657389520771 44.8396530204599)
19148;;Voirie;Arceau vélo;6;;;3;Réalisé;-0,590181961357266;44,8471651547115;POINT (-0.590181961357266 44.8471651547115)
19153;;;Arceau vélo;6;;;7;Réalisé;-0,560707475832803;44,8437863069612;POINT (-0.560707475832803 44.8437863069612)
19182;;;Arceau vélo;6;;;;Réalisé;-0,544135074475109;44,8496657477578;POINT (-0.544135074475109 44.8496657477578)
19157;;;Arceau vélo;;;;;Réalisé;-0,58207551116193;44,8382819842114;POINT (-0.58207551116193 44.8382819842114)
19158;;;Arceau vélo;14;;;;Réalisé;-0,575247307432428;44,835714139966;POINT (-0.575247307432428 44.835714139966)
19002;;;Arceau moto;2;;;;Réalisé;-0,595632822666131;44,8506738871518;POINT (-0.595632822666131 44.8506738871518)
19136;;Voirie;Rack;;;;4;Réalisé;-0,58864521939105;44,8312802471623;POINT (-0.58864521939105 44.8312802471623)
19170;;;Arceau vélo;8;;;;Réalisé;-0,571420667248857;44,8557450163844;POINT (-0.571420667248857 44.8557450163844)
19174;;;Arceau vélo;2;;;;Réalisé;-0,600902610251577;44,8400569947922;POINT (-0.600902610251577 44.8400569947922)
19180;;;Arceau vélo;8;;;;Réalisé;-0,586695545372073;44,8340999197049;POINT (-0.586695545372073 44.8340999197049)
19183;;;Arceau vélo;8;;;;Réalisé;-0,543789617729951;44,8503405657418;POINT (-0.543789617729951 44.8503405657418)
19187;;;Arceau vélo;4;;;2;Réalisé;-0,571183431995306;44,8518907243969;POINT (-0.571183431995306 44.8518907243969)
19190;;;Rack;;;;5;Réalisé;-0,571506584571569;44,8324353147968;POINT (-0.571506584571569 44.8324353147968)
19199;;;Arceau vélo;4;;;5;Réalisé;-0,573501963481954;44,8312295413464;POINT (-0.573501963481954 44.8312295413464)
19209;;;Arceau vélo;10;;;7;Réalisé;-0,561839383848331;44,8431528458826;POINT (-0.561839383848331 44.8431528458826)
19227;;Voirie;Arceau vélo;14;;;5;Réalisé;-0,575298053009284;44,8253448093585;POINT (-0.575298053009284 44.8253448093585)
19166;;;Arceau vélo;6;;;;Réalisé;-0,608426252163318;44,8395525964656;POINT (-0.608426252163318 44.8395525964656)
19167;BORDEAUX;Voirie;Arceau vélo;10;;CUB;3;Réalisé;-0,57736345780043;44,8449522332733;POINT (-0.57736345780043 44.8449522332733)
19213;;;Arceau vélo;4;;;7;Réalisé;-0,562925240736441;44,8434640406428;POINT (-0.562925240736441 44.8434640406428)
19222;;;Arceau vélo;10;;;4;Réalisé;-0,585646593034646;44,8344136730348;POINT (-0.585646593034646 44.8344136730348)
19228;;Voirie;Arceau vélo;6;;;3;Réalisé;-0,586525532807778;44,8443531697276;POINT (-0.586525532807778 44.8443531697276)
19229;;Voirie;Arceau vélo;8;;;5;Réalisé;-0,577987351388128;44,824650323845;POINT (-0.577987351388128 44.824650323845)
19247;;Voirie;Arceau vélo;10;;;3;Réalisé;-0,586829758832818;44,8495253999658;POINT (-0.586829758832818 44.8495253999658)
19201;BORDEAUX;Voirie;Arceau vélo;20;;CUB;5;Réalisé;-0,564920409086134;44,8316503506117;POINT (-0.564920409086134 44.8316503506117)
19380;;Etablissement public;Arceau vélo;18;;;1;Réalisé;-0,582019764485353;44,8794532782428;POINT (-0.582019764485353 44.8794532782428)
19397;;Espace ville;Arceau vélo;6;;;1;Réalisé;-0,567042974664563;44,9056388285475;POINT (-0.567042974664563 44.9056388285475)
19402;;Espace ville;Autre;;;;1;Réalisé;-0,579209074707895;44,9022543547034;POINT (-0.579209074707895 44.9022543547034)
19413;;;Arceau vélo;4;;;2;Réalisé;-0,572628674565288;44,8494831047643;POINT (-0.572628674565288 44.8494831047643)
19381;;Espace ville;Arceau vélo;30;;;1;Réalisé;-0,569056051990607;44,8721595896671;POINT (-0.569056051990607 44.8721595896671)
19386;;Espace ville;Arceau vélo;60;;;1;Réalisé;-0,569918467742439;44,8991513247541;POINT (-0.569918467742439 44.8991513247541)
19809;BORDEAUX;Voirie;Arceau vélo;6;;CUB;7;Réalisé;-0,543710459292935;44,8460203264945;POINT (-0.543710459292935 44.8460203264945)
19765;BORDEAUX;Voirie;Arceau vélo;6;public;CUB;1;Réalisé;-0,560448561404315;44,8573800391778;POINT (-0.560448561404315 44.8573800391778)
19764;BORDEAUX;Etablissement public;Arceau vélo;10;CRECHE;VILLE;1;Réalisé;-0,570474235115345;44,8563451849438;POINT (-0.570474235115345 44.8563451849438)
19766;BORDEAUX;Voirie;Arceau vélo;8;public;CUB;1;Réalisé;-0,561640127400679;44,8569000208547;POINT (-0.561640127400679 44.8569000208547)
19812;BORDEAUX;Voirie;Arceau vélo;12;;VILLE;7;Réalisé;-0,554489625142218;44,8413122604709;POINT (-0.554489625142218 44.8413122604709)
19813;BORDEAUX;Voirie;Arceau vélo;12;;CUB;7;Réalisé;-0,552824461076425;44,8416780063396;POINT (-0.552824461076425 44.8416780063396)
19814;BORDEAUX;Voirie;Arceau vélo;12;;CUB;7;Réalisé;-0,559546371157345;44,8442652817445;POINT (-0.559546371157345 44.8442652817445)
19777;BORDEAUX;Voirie;Arceau vélo;;public;CUB;1;Réalisé;-0,568531421596405;44,8521438844152;POINT (-0.568531421596405 44.8521438844152)
19782;BORDEAUX;Voirie;Arceau vélo;4;public;CUB;1;Réalisé;-0,562885920083538;44,8562384930203;POINT (-0.562885920083538 44.8562384930203)
19793;BORDEAUX;Voirie;Arceau vélo;6;;CUB;7;Réalisé;-0,55188267103545;44,8449071124018;POINT (-0.55188267103545 44.8449071124018)
19794;BORDEAUX;Voirie;Arceau vélo;6;;CUB;7;Réalisé;-0,552914380346125;44,8442690341616;POINT (-0.552914380346125 44.8442690341616)
19795;BORDEAUX;Voirie;Arceau vélo;6;;CUB;7;Réalisé;-0,554315101720564;44,8434146707704;POINT (-0.554315101720564 44.8434146707704)
19796;BORDEAUX;Voirie;Arceau vélo;6;;CUB;7;Réalisé;-0,554841814233495;44,843572522754;POINT (-0.554841814233495 44.843572522754)
19797;BORDEAUX;Voirie;Arceau vélo;6;;CUB;7;Réalisé;-0,554990801492735;44,8430015391888;POINT (-0.554990801492735 44.8430015391888)
19798;BORDEAUX;Voirie;Arceau vélo;6;;CUB;7;Réalisé;-0,554732858921609;44,8431611102983;POINT (-0.554732858921609 44.8431611102983)
19799;BORDEAUX;Voirie;Arceau vélo;6;;CUB;7;Réalisé;-0,556465040434855;44,8421002612685;POINT (-0.556465040434855 44.8421002612685)
19808;BORDEAUX;Voirie;Arceau vélo;12;;CUB;7;Réalisé;-0,543727069792037;44,8461009703471;POINT (-0.543727069792037 44.8461009703471)
19800;BORDEAUX;Voirie;Arceau vélo;6;;CUB;7;Réalisé;-0,556868889780603;44,8423332863781;POINT (-0.556868889780603 44.8423332863781)
19801;BORDEAUX;Voirie;Arceau vélo;6;;CUB;7;Réalisé;-0,556845280255986;44,8418566026248;POINT (-0.556845280255986 44.8418566026248)
19802;BORDEAUX;Voirie;Arceau vélo;6;;CUB;7;Réalisé;-0,557028261458011;44,8422302083714;POINT (-0.557028261458011 44.8422302083714)
19803;BORDEAUX;Voirie;Arceau vélo;6;;CUB;7;Réalisé;-0,557066576045528;44,8417250155491;POINT (-0.557066576045528 44.8417250155491)
19805;BORDEAUX;Voirie;Arceau vélo;6;;CUB;7;Réalisé;-0,557618953321362;44,8413780568636;POINT (-0.557618953321362 44.8413780568636)
19791;BORDEAUX;Voirie;Arceau vélo;6;;CUB;7;Réalisé;-0,551377238962218;44,8456941445416;POINT (-0.551377238962218 44.8456941445416)
19786;BORDEAUX;Voirie;Arceau vélo;10;COTE FLEUVE;VILLE;2;Réalisé;-0,570779788680954;44,8438933687611;POINT (-0.570779788680954 44.8438933687611)
19788;BORDEAUX;Voirie;Arceau vélo;10;quais face place;CUB;3;Réalisé;-0,570559462437289;44,8453434567251;POINT (-0.570559462437289 44.8453434567251)
19792;BORDEAUX;Voirie;Arceau vélo;6;;CUB;7;Réalisé;-0,551612622547507;44,8450759715445;POINT (-0.551612622547507 44.8450759715445)
19789;BORDEAUX;Voirie;Arceau vélo;6;;CUB;7;Réalisé;-0,540382286514983;44,8519560535181;POINT (-0.540382286514983 44.8519560535181)
19790;BORDEAUX;Voirie;Arceau vélo;6;;CUB;7;Réalisé;-0,549079861454436;44,8471021357229;POINT (-0.549079861454436 44.8471021357229)
19811;BORDEAUX;Voirie;Arceau vélo;44;;CUB;7;Réalisé;-0,552771050141765;44,8541864635081;POINT (-0.552771050141765 44.8541864635081)
19820;BORDEAUX;Voirie;Arceau vélo;6;;CUB;7;Réalisé;-0,549538940089295;44,8430656936488;POINT (-0.549538940089295 44.8430656936488)
19816;BORDEAUX;Voirie;Arceau vélo;22;en face;CUB;7;Réalisé;-0,558442740510532;44,8452383352106;POINT (-0.558442740510532 44.8452383352106)
19817;BORDEAUX;Voirie;Arceau vélo;60;;VILLE;7;Réalisé;-0,540266232697602;44,8472456665472;POINT (-0.540266232697602 44.8472456665472)
19821;BORDEAUX;Voirie;Arceau vélo;8;;CUB;7;Réalisé;-0,549618338233704;44,8431357308966;POINT (-0.549618338233704 44.8431357308966)
19819;BORDEAUX;Voirie;Arceau vélo;6;;CUB;7;Réalisé;-0,552012387343829;44,8431750725694;POINT (-0.552012387343829 44.8431750725694)
19834;BORDEAUX;Voirie;Arceau vélo;4;;CUB;4;Réalisé;-0,61022664340578;44,8322334280877;POINT (-0.61022664340578 44.8322334280877)
19833;BORDEAUX;Voirie;Arceau vélo;4;;CUB;4;Réalisé;-0,609682724382817;44,832238341878;POINT (-0.609682724382817 44.832238341878)
19828;BORDEAUX;Voirie;Arceau vélo;8;public;CUB;1;Réalisé;-0,545792297539433;44,8746742302079;POINT (-0.545792297539433 44.8746742302079)
19835;BORDEAUX;Voirie;Arceau vélo;4;;CUB;4;Réalisé;-0,609254124513587;44,8320269113258;POINT (-0.609254124513587 44.8320269113258)
19832;BORDEAUX;Voirie;Arceau vélo;4;;CUB;4;Réalisé;-0,610041678854051;44,8323282073273;POINT (-0.610041678854051 44.8323282073273)
19831;BORDEAUX;Voirie;Arceau vélo;4;;CUB;4;Réalisé;-0,610195537422605;44,8323693582148;POINT (-0.610195537422605 44.8323693582148)
19857;BORDEAUX;Voirie;Arceau vélo;8;keolis;CUB;3;Réalisé;-0,572037304792114;44,8391433347649;POINT (-0.572037304792114 44.8391433347649)
19862;BORDEAUX;Voirie;Arceau vélo;4;;VILLE;2;Réalisé;-0,572410150735624;44,8499573904331;POINT (-0.572410150735624 44.8499573904331)
19861;BORDEAUX;Voirie;Arceau vélo;16;;CUB;6;Réalisé;-0,565965038228344;44,8277071460049;POINT (-0.565965038228344 44.8277071460049)
19860;BORDEAUX;Voirie;Arceau vélo;6;;CUB;6;Réalisé;-0,566729844121131;44,8280752007215;POINT (-0.566729844121131 44.8280752007215)
19870;BORDEAUX;Voirie;Arceau vélo;;public;CUB;1;Réalisé;-0,562749530219562;44,8562959090706;POINT (-0.562749530219562 44.8562959090706)
19871;BORDEAUX;Voirie;Arceau vélo;24;public;CUB;1;Réalisé;-0,565895942651492;44,8542617480633;POINT (-0.565895942651492 44.8542617480633)
19872;BORDEAUX;Voirie;Arceau vélo;8;;VILLE;1;Réalisé;-0,561640127400679;44,8569000208547;POINT (-0.561640127400679 44.8569000208547)
20669;;;Arceau moto;2;;;;Réalisé;-0,579003523138751;44,8430236568866;POINT (-0.579003523138751 44.8430236568866)
19038;BORDEAUX;Voirie;Arceau vélo;44;en face;CUB;3;Réalisé;-0,570692879583025;44,843181759491;POINT (-0.570692879583025 44.843181759491)
19044;BORDEAUX;Voirie;Arceau vélo;8;;CUB;4;Réalisé;-0,571354215332096;44,8368553862223;POINT (-0.571354215332096 44.8368553862223)
19045;BORDEAUX;Voirie;Arceau vélo;4;;CUB;3;Réalisé;-0,579458459555907;44,8422881624592;POINT (-0.579458459555907 44.8422881624592)
19046;BORDEAUX;Voirie;Arceau vélo;2;;CUB;3;Réalisé;-0,578919948493607;44,8431661804951;POINT (-0.578919948493607 44.8431661804951)
19048;BORDEAUX;Voirie;Arceau vélo;6;;CUB;6;Réalisé;-0,559881383046359;44,8298047469894;POINT (-0.559881383046359 44.8298047469894)
19050;BORDEAUX;Voirie;Arceau vélo;;;CUB;4;Réalisé;-0,569449752955714;44,8359667788321;POINT (-0.569449752955714 44.8359667788321)
19051;BORDEAUX;Voirie;Arceau vélo;12;;CUB;4;Réalisé;-0,572049036249554;44,8355592994931;POINT (-0.572049036249554 44.8355592994931)
19052;BORDEAUX;Voirie;Arceau vélo;2;;CUB;3;Réalisé;-0,578826414002433;44,8433216285339;POINT (-0.578826414002433 44.8433216285339)
19053;BORDEAUX;Voirie;Arceau vélo;10;;CUB;5;Réalisé;-0,588915385071704;44,8256249797921;POINT (-0.588915385071704 44.8256249797921)
19054;BORDEAUX;Voirie;Arceau vélo;2;;CUB;3;Réalisé;-0,578100063946085;44,8444924555635;POINT (-0.578100063946085 44.8444924555635)
19055;BORDEAUX;Voirie;Arceau vélo;6;;CUB;3;Réalisé;-0,579980310361911;44,8446342028248;POINT (-0.579980310361911 44.8446342028248)
19056;BORDEAUX;Voirie;Arceau vélo;12;;CUB;5;Réalisé;-0,562170929650825;44,8333670914479;POINT (-0.562170929650825 44.8333670914479)
19057;BORDEAUX;Voirie;Arceau vélo;30;FACE 22;VILLE;2;Réalisé;-0,571942219048298;44,8482131704815;POINT (-0.571942219048298 44.8482131704815)
19059;BORDEAUX;Voirie;Arceau vélo;8;;CUB;4;Réalisé;-0,570627800031253;44,8352258400976;POINT (-0.570627800031253 44.8352258400976)
19060;BORDEAUX;Voirie;Arceau vélo;4;;CUB;4;Réalisé;-0,581024531218452;44,8371431124905;POINT (-0.581024531218452 44.8371431124905)
19061;BORDEAUX;Voirie;Arceau vélo;28;;CUB;4;Réalisé;-0,597195449373703;44,8287558561398;POINT (-0.597195449373703 44.8287558561398)
19062;BORDEAUX;Voirie;Arceau vélo;10;;CUB;2;Réalisé;-0,575135787663082;44,849276464047;POINT (-0.575135787663082 44.849276464047)
19066;BORDEAUX;Voirie;Arceau vélo;10;;CUB;3;Réalisé;-0,57718139238049;44,8410399026827;POINT (-0.57718139238049 44.8410399026827)
19067;BORDEAUX;Voirie;Arceau vélo;10;;CUB;8;Réalisé;-0,61983944154991;44,8526898407134;POINT (-0.61983944154991 44.8526898407134)
19068;BORDEAUX;Voirie;Arceau vélo;8;;CUB;5;Réalisé;-0,576249506861617;44,826890235144;POINT (-0.576249506861617 44.826890235144)
19006;;;Arceau moto;17;;;;Réalisé;-0,575025849880869;44,8446736561635;POINT (-0.575025849880869 44.8446736561635)
19071;BORDEAUX;Voirie;Arceau vélo;6;;CUB;5;Réalisé;-0,573924353820559;44,8305146369305;POINT (-0.573924353820559 44.8305146369305)
19003;;;Arceau moto;5;;;;Réalisé;-0,575221233904843;44,8430071554463;POINT (-0.575221233904843 44.8430071554463)
19073;BORDEAUX;Voirie;Arceau vélo;8;;CUB;5;Réalisé;-0,5724735761491;44,8252564407543;POINT (-0.5724735761491 44.8252564407543)
19074;BORDEAUX;Voirie;Arceau vélo;2;;CUB;3;Réalisé;-0,579242343428061;44,8426388879857;POINT (-0.579242343428061 44.8426388879857)
19079;BORDEAUX;Voirie;Arceau vélo;4;;CUB;3;Réalisé;-0,581425933622876;44,8431659824293;POINT (-0.581425933622876 44.8431659824293)
19081;BORDEAUX;Voirie;Arceau vélo;6;;CUB;3;Réalisé;-0,581464702923744;44,8434351847471;POINT (-0.581464702923744 44.8434351847471)
19082;BORDEAUX;Voirie;Arceau vélo;6;;CUB;5;Réalisé;-0,572468959500377;44,8200699282876;POINT (-0.572468959500377 44.8200699282876)
19083;BORDEAUX;Voirie;Arceau vélo;10;;CUB;3;Réalisé;-0,573826747744413;44,8420428672511;POINT (-0.573826747744413 44.8420428672511)
19084;BORDEAUX;Voirie;Arceau vélo;10;;CUB;3;Réalisé;-0,577158248369624;44,8443901854901;POINT (-0.577158248369624 44.8443901854901)
19085;BORDEAUX;Voirie;Arceau vélo;14;;CUB;4;Réalisé;-0,57754461917663;44,8371497930756;POINT (-0.57754461917663 44.8371497930756)
19087;BORDEAUX;Voirie;Arceau vélo;10;;CUB;4;Réalisé;-0,57153777284114;44,8369858264185;POINT (-0.57153777284114 44.8369858264185)
19089;BORDEAUX;Voirie;Arceau vélo;8;;CUB;4;Réalisé;-0,572379356244029;44,8350737552327;POINT (-0.572379356244029 44.8350737552327)
19224;BORDEAUX;Voirie;Arceau vélo;8;;CUB;3;Réalisé;-0,576111792235352;44,8444705462189;POINT (-0.576111792235352 44.8444705462189)
19225;BORDEAUX;Voirie;Arceau vélo;12;;CUB;4;Réalisé;-0,56559869598041;44,8361445406457;POINT (-0.56559869598041 44.8361445406457)
19226;BORDEAUX;Voirie;Arceau vélo;8;;CUB;3;Réalisé;-0,569995834073082;44,8377899869423;POINT (-0.569995834073082 44.8377899869423)
19232;BORDEAUX;Voirie;Arceau vélo;20;;CUB;6;Réalisé;-0,555427791640871;44,816238381009;POINT (-0.555427791640871 44.816238381009)
19233;BORDEAUX;Voirie;Arceau vélo;6;;CUB;3;Réalisé;-0,579152339781455;44,8422418507377;POINT (-0.579152339781455 44.8422418507377)
19234;BORDEAUX;Voirie;Arceau vélo;4;;CUB;6;Réalisé;-0,561848047925136;44,8301696336244;POINT (-0.561848047925136 44.8301696336244)
19236;BORDEAUX;Voirie;Arceau vélo;10;;CUB;4;Réalisé;-0,567450209956096;44,8357108727808;POINT (-0.567450209956096 44.8357108727808)
19237;BORDEAUX;Voirie;Arceau vélo;10;;CUB;4;Réalisé;-0,568676827455618;44,8354369392479;POINT (-0.568676827455618 44.8354369392479)
19238;BORDEAUX;Voirie;Arceau vélo;10;;CUB;4;Réalisé;-0,569413837231184;44,8354994881941;POINT (-0.569413837231184 44.8354994881941)
19239;BORDEAUX;Voirie;Arceau vélo;4;;CUB;4;Réalisé;-0,569200448273951;44,8352797201983;POINT (-0.569200448273951 44.8352797201983)
19240;BORDEAUX;Voirie;Arceau vélo;38;FACE 22;VILLE;2;Réalisé;-0,572607089530809;44,8481450095004;POINT (-0.572607089530809 44.8481450095004)
19243;BORDEAUX;Voirie;Arceau vélo;10;;CUB;3;Réalisé;-0,57204099805107;44,8425289778156;POINT (-0.57204099805107 44.8425289778156)
19244;BORDEAUX;Voirie;Arceau vélo;6;;CUB;4;Réalisé;-0,570149955134352;44,8350307668493;POINT (-0.570149955134352 44.8350307668493)
19245;BORDEAUX;Voirie;Arceau vélo;;;VILLE;5;Réalisé;-0,569510302103284;44,8341284131074;POINT (-0.569510302103284 44.8341284131074)
19249;BORDEAUX;Voirie;Arceau vélo;96;;CUB;3;Réalisé;-0,576958667478795;44,8383441261791;POINT (-0.576958667478795 44.8383441261791)
19250;BORDEAUX;Voirie;Arceau vélo;8;;CUB;4;Réalisé;-0,575961962126055;44,8371356740983;POINT (-0.575961962126055 44.8371356740983)
19252;BORDEAUX;Voirie;Arceau vélo;6;;CUB;4;Réalisé;-0,580383198556721;44,8367180247173;POINT (-0.580383198556721 44.8367180247173)
19255;BORDEAUX;Voirie;Arceau vélo;10;;CUB;3;Réalisé;-0,57361590118576;44,8411116617114;POINT (-0.57361590118576 44.8411116617114)
19256;BORDEAUX;Voirie;Arceau vélo;8;;CUB;4;Réalisé;-0,570914588080276;44,8348854346522;POINT (-0.570914588080276 44.8348854346522)
19258;BORDEAUX;Voirie;Arceau vélo;20;;CUB;4;Réalisé;-0,597928112295216;44,827719719402;POINT (-0.597928112295216 44.827719719402)
19259;BORDEAUX;Voirie;Arceau vélo;18;;CUB;4;Réalisé;-0,597455470295766;44,8283891093295;POINT (-0.597455470295766 44.8283891093295)
19260;BORDEAUX;Voirie;Arceau vélo;20;;CUB;4;Réalisé;-0,597573773570096;44,828224032118;POINT (-0.597573773570096 44.828224032118)
19263;BORDEAUX;Voirie;Arceau vélo;8;;CUB;4;Réalisé;-0,572619582783847;44,8348156091154;POINT (-0.572619582783847 44.8348156091154)
19265;BORDEAUX;Voirie;Arceau vélo;6;terminus;CUB;6;Réalisé;-0,556870743975938;44,8264944337706;POINT (-0.556870743975938 44.8264944337706)
19267;BORDEAUX;Voirie;Arceau vélo;6;;CUB;2;Réalisé;-0,576999078474051;44,8462760697127;POINT (-0.576999078474051 44.8462760697127)
19269;BORDEAUX;Voirie;Arceau vélo;10;;CUB;2;Réalisé;-0,576764565035174;44,8466511488985;POINT (-0.576764565035174 44.8466511488985)
19271;BORDEAUX;Voirie;Arceau vélo;6;;CUB;8;Réalisé;-0,615458603637434;44,8524235144946;POINT (-0.615458603637434 44.8524235144946)
19273;BORDEAUX;Voirie;Arceau vélo;20;;CUB;3;Réalisé;-0,574997938334069;44,8394072585822;POINT (-0.574997938334069 44.8394072585822)
19274;BORDEAUX;Voirie;Arceau vélo;8;;CUB;3;Réalisé;-0,572643968492027;44,8375973370199;POINT (-0.572643968492027 44.8375973370199)
19275;BORDEAUX;Voirie;Arceau vélo;12;;CUB;5;Réalisé;-0,573348140311268;44,8339418313527;POINT (-0.573348140311268 44.8339418313527)
19276;BORDEAUX;Voirie;Arceau vélo;6;;CUB;4;Réalisé;-0,591830093701595;44,8333041372003;POINT (-0.591830093701595 44.8333041372003)
19277;BORDEAUX;Voirie;Arceau vélo;8;;CUB;4;Réalisé;-0,592116643563164;44,8332158193738;POINT (-0.592116643563164 44.8332158193738)
19278;BORDEAUX;Voirie;Arceau vélo;6;public;CUB;1;Réalisé;-0,555360298207616;44,8597044058801;POINT (-0.555360298207616 44.8597044058801)
19286;BORDEAUX;Voirie;Arceau vélo;10;;CUB;4;Réalisé;-0,57198102803654;44,836980020106;POINT (-0.57198102803654 44.836980020106)
19287;BORDEAUX;Voirie;Arceau vélo;18;;CUB;4;Réalisé;-0,596899737001278;44,8301771457066;POINT (-0.596899737001278 44.8301771457066)
19288;BORDEAUX;Voirie;Arceau vélo;6;public;CUB;1;Réalisé;-0,560917938814607;44,8609790786143;POINT (-0.560917938814607 44.8609790786143)
19290;BORDEAUX;Voirie;Arceau vélo;8;;CUB;4;Réalisé;-0,574804276887849;44,8349766978903;POINT (-0.574804276887849 44.8349766978903)
